business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
BMO Bank N.A Branches,(402) 918-5250,https://usbranches.bmo.com/ne/omaha/bmo416/,"1921 Harney St, Omaha, NE 68102",41.2562996,-95.9417815,68102,2.7,19,Bank,None,apify
ATM,(877) 271-2627,,"1420 Cuming St, Omaha, NE 68102",41.2683072,-95.9354877,68102,3,1,ATM,None,apify
Cobalt Credit Union,(402) 341-2121,https://www.creightonfederal.org/,"2575 Dodge St, Omaha, NE 68131",41.259528,-95.950493,68131,4.2,26,ATM,None,apify
First National Capital Markets,(402) 633-7463,https://www.fncapitalmarkets.com/,"1620 Dodge St # 1104, Omaha, NE 68102",41.2598651,-95.9380566,68102,5,2,Bank,None,apify
Federal Reserve Bank,(402) 221-5500,,"2201 Farnam St, Omaha, NE 68102",41.257033,-95.9452644,68102,2.6,5,Central bank,None,apify
Union Pacific Streamliner Federal Credit Union,(402) 544-2500,http://www.upcu.org/,"1400 Douglas St, Omaha, NE 68179",41.2591559,-95.9347394,68179,3.7,6,ATM,None,apify
Security National Bank - Farnam,(402) 661-3170,https://branches.securitynational.bank/ne/omaha/3500-farnam-street,"3500 Farnam St, Omaha, NE 68131",41.257975,-95.9648565,68131,3.8,19,Bank,None,apify
ATM Mutual Of Omaha Bank,(800) 627-3999,,"220 S 31st Ave, Omaha, NE 68131",41.2579729,-95.960137,68131,4.3,3,Bank,None,apify
Lauritzen Investments Inc,,,"1601 Dodge St, Omaha, NE 68102",41.259182,-95.937831,68102,,,Bank,None,apify
Romanow Law Group,(412) 642-9100,https://romanowlawgroup.com/,"4930 McKnight Rd, Pittsburgh, PA 15237",40.532056,-80.0101796,15237,4.9,169,Personal injury attorney,None,apify
KONARE PLLC,(240) 651-5937,,"3 W Church St #3rd, Frederick, MD 21701",39.4154691,-77.4111704,21701,4.2,5,Law firm,None,apify
DC Student Defense,(855) 796-2193,http://dcstudentdefense.com/,"1300 Pennsylvania Ave NW STE 700, Washington, DC 20004",38.8943764,-77.0305726,20004,5,17,Criminal justice attorney,None,apify
Citrin Cooperman,(212) 697-1000,https://www.citrincooperman.com/,"50 Rockefeller Plaza, New York, NY 10020",40.7594485,-73.9784253,10020,2.6,5,Accountant,None,apify
WE Family Offices,(212) 218-5100,http://www.wefamilyoffices.com/,"1270 6th Ave 7th Floor, New York, NY 10020",40.7602192,-73.9798518,10020,,,Financial institution,None,apify
"American Stock Transfer & Trust Company, LLC",(800) 937-5449,https://www.astfinancial.com/,"6201 15th Ave, Brooklyn, NY 11219",40.624528,-73.9952329,11219,1.5,100,Holding company,None,apify
"Douglas Elliman Real Estate Office in Midtown in New York, NY",(212) 350-8500,https://www.elliman.com/newyorkcity/office/527-b-551-551/east-side?utm_source=GMB&utm_medium=Organic_search&utm_campaign=GMB_575_Madison_New_York_NY,"575 Madison Ave 3rd floor, New York, NY 10022",40.7618064,-73.9723342,10022,2.3,21,Real estate agency,None,apify
Thesis Hotel Miami Coral Gables,(305) 667-5611,https://www.hilton.com/en/hotels/mialtqq-thesis-hotel-miami-coral-gables/?SEO_id=GMB-AMER-QQ-MIALTQQ&y_source=1_MTA4NTM5NDg2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1350 S Dixie Hwy, Coral Gables, FL 33146",25.7127169,-80.278579,33146,4.2,763,Hotel,$249,apify
Rodeway Inn South Miami - Coral Gables,(786) 408-9221,https://www.choicehotels.com/florida/south-miami/rodeway-inn-hotels/fl645?mc=llgoxxpx,"5959 SW 71st St, South Miami, FL 33143",25.7054159,-80.2910523,33143,2.7,2122,Hotel,$75,apify
Gables Inn,(305) 661-7999,https://www.thegablesinn.net/,"730 S Dixie Hwy, Coral Gables, FL 33146",25.7217254,-80.2675765,33146,3.5,423,Hotel,$82,apify
Four Points by Sheraton Coral Gables,(305) 567-0534,https://www.marriott.com/en-us/hotels/fllfp-four-points-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"3861 SW 40th St, Coral Gables, FL 33146",25.7352462,-80.2576016,33146,4.2,806,Hotel,$207,apify
Courtyard by Marriott Miami Coral Gables,(305) 443-2301,https://www.marriott.com/en-us/hotels/miagb-courtyard-miami-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2051 S Le Jeune Rd, Coral Gables, FL 33134",25.7538239,-80.2624606,33134,4.1,1310,Hotel,$188,apify
Biltmore Hotel Miami Coral Gables,(855) 969-3080,https://www.biltmorehotel.com/,"1200 Anastasia Ave, Coral Gables, FL 33134",25.7407941,-80.2786796,33134,4.4,2478,Hotel,$556,apify
The Avenue Hotel Coral Gables,(786) 545-2204,,"351 San Lorenzo Ave, Coral Gables, FL 33146",25.732385,-80.261367,33146,5,2,Hotel,$850,apify
Hyatt Regency Coral Gables,(305) 441-1234,https://www.hyatt.com/hyatt-regency/en-US/coral-hyatt-regency-coral-gables?src=corp_lclb_google_seo_coral&utm_source=google&utm_medium=organic&utm_campaign=lmr,"50 Alhambra Plz, Coral Gables, FL 33134",25.7518784,-80.2558201,33134,4.5,1850,Hotel,$349,apify
Aloft Coral Gables,(305) 442-0372,https://www.marriott.com/en-us/hotels/miacl-aloft-coral-gables/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"2524 S Le Jeune Rd, Coral Gables, FL 33134",25.747643,-80.2631022,33134,4,791,Hotel,$267,apify
Hampton Inn Miami-Coconut Grove/Coral Gables,(305) 448-2800,https://www.hilton.com/en/hotels/miacghx-hampton-miami-coconut-grove-coral-gables/?SEO_id=GMB-AMER-HX-MIACGHX&y_source=1_MjA4MzQ0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2800 SW 28th Terrace, Coconut Grove, FL 33133",25.738502,-80.2393448,33133,4.3,1258,Hotel,$194,apify
Ponce de Leon Hotel,(305) 444-9934,http://www.hotelponcedeleon.com/,"1721 Ponce de Leon Blvd, Coral Gables, FL 33134",25.756195,-80.258564,33134,4,465,Hotel,$135,apify
Mayfair House Hotel & Garden,(305) 441-0000,https://www.mayfairhousemiami.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,"3000 Florida Ave, Miami, FL 33133",25.7289547,-80.2413687,33133,4.6,1617,Hotel,$359,apify
Sunset Inn South Miami,(786) 545-2204,https://www.sunsetinnmiami.com/south-miami,"5852 Sunset Dr, South Miami, FL 33143",25.7041838,-80.2885066,33143,3.2,33,Inn,$268,apify
ChateauBleau Hotel,(305) 448-2634,http://hotelchateaubleau.com/,"1111 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7607816,-80.2586978,33134,2.9,997,Hotel,$148,apify
Loews Coral Gables Hotel,(786) 772-7600,https://www.loewshotels.com/coral-gables,"2950 Coconut Grove Dr, Coral Gables, FL 33134",25.7447406,-80.2574254,33134,4.6,659,Hotel,$389,apify
Gables Cove Hotel,(213) 594-7549,https://www.oyorooms.com/us/103476/?utm_source=GMB&utm_medium=Organic&utm_campaign=US_MAI004,"4700 SW 8th St, Coral Gables, FL 33134",25.7640344,-80.2716173,33134,3.8,56,Hotel,$143,apify
"Arya Hotel and Suites Coconut Grove, WorldHotels Distinctive",(305) 529-2828,https://www.aryahotel.us/,"2889 McFarlane Rd, Miami, FL 33133",25.7271588,-80.2408869,33133,4.1,1617,Hotel,$269,apify
Best Western Plus Miami Intl Airport Hotel & Suites Coral Gables,(305) 774-6100,https://www.bestwestern.com/en_US/book/hotel-rooms.10384.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:10384,"4100 W Flagler St, Miami, FL 33134",25.771277,-80.262816,33134,4,2840,Hotel,$145,apify
The Mutiny Hotel by Provident Hotels & Resorts,(866) 610-1814,https://www.providentresorts.com/the-mutiny-hotel-coconut-grove-miami?utm_source=local&utm_campaign=gmb&utm_medium=organic,"2951 S Bayshore Dr, Miami, FL 33133",25.727172,-80.239808,33133,4.3,839,Hotel,$238,apify
Hotel St. Michel,(800) 848-4683,http://www.hotelstmichel.com/index.html,"162 Alcazar Ave, Coral Gables, FL 33134",25.752909,-80.258479,33134,4.4,403,Hotel,$216,apify
The Allegro Royal Sonesta Hotel Chicago Loop,(312) 236-0123,https://www.sonesta.com/royal-sonesta/il/chicago/allegro-royal-sonesta-hotel-chicago-loop?utm_source=google&utm_medium=organic&utm_campaign=gmb,"171 W Randolph St, Chicago, IL 60601",41.8843938,-87.6334083,60601,4.2,2982,Hotel,$135,apify
DoubleTree Suites by Hilton Hotel Dayton - Miamisburg,(937) 436-2400,https://www.hilton.com/en/hotels/dayssdt-doubletree-suites-dayton-miamisburg/?SEO_id=GMB-AMER-DT-DAYSSDT&y_source=1_MTM3MjU4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"300 Prestige Pl, Miamisburg, OH 45342",39.6324318,-84.2282858,45342,3.4,1291,Hotel,$86,apify
The Delafield Hotel,(262) 646-1600,https://www.thedelafieldhotel.com/,"415 Genesee Street, Delafield, WI 53018",43.0584816,-88.4063816,53018,4.7,578,Hotel,$129,apify
The Hotel Saugatuck,(269) 416-0731,https://www.thehotelsaugatuck.com/?utm_source=google&utm_medium=GMB,"900 Lake St, Saugatuck, MI 49453",42.6506043,-86.1954796,49453,4.8,384,Hotel,$231,apify
Avant-Garde Salon & Spa,(305) 442-8136,https://avantgardesalonandspa.com/,"155 Miracle Mile, Miami, FL 33134",25.7499675,-80.2578541,33134,4.9,1442,Beauty salon,None,apify
Emiliano Breit Salon & Spa,(786) 899-0923,https://www.emilianobreitsalon.com/,"2603 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7477958,-80.2584063,33134,4.9,339,Hair salon,None,apify
Conde Hair Salon,(786) 789-2232,https://condehairsalon.com/,"2600 Douglas Rd #104, Coral Gables, FL 33134",25.747722,-80.2547399,33134,4.9,854,Hair salon,None,apify
Cosa bella beauty salon and spa,(305) 444-0063,,"928 S Le Jeune Rd, Coral Gables, FL 33134",25.7631463,-80.2634833,33134,4.9,135,Beauty salon,None,apify
Highlight Salon and Spa,(305) 448-0707,http://highlightcoralgables.com/,"2100 Ponce de Leon Blvd STE 111, Coral Gables, FL 33134",25.753575,-80.259006,33134,5,587,Beauty salon,None,apify
La Bella Salon,(305) 444-1412,https://www.labellasalons.com/,"1 Andalusia Ave, Coral Gables, FL 33134",25.7490929,-80.2553932,33134,4.8,239,Beauty salon,None,apify
Sol & Style Hair and Beauty Salon,(786) 767-1324,http://www.solandstyle.com/,"1731 Ponce de Leon Blvd, Coral Gables, FL 33134",25.756158,-80.2586124,33134,4.8,190,Hair salon,None,apify
Portfolio Salon,(305) 443-0101,https://portfolio-salon.wheree.com/,"281 Miracle Mile, Coral Gables, FL 33134",25.7497813,-80.2603616,33134,4.8,212,Beauty salon,None,apify
Bliss Beautique,(786) 254-7844,https://blissbeautique.com/?y_source=1_MTA2NTQxMDY1NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2255 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7515681,-80.2584608,33134,4.9,224,Beauty salon,None,apify
Avalon Salon,(305) 445-2631,http://avalonmiami.com/,"2431 Galiano St, Coral Gables, FL 33134",25.7489563,-80.2564954,33134,4.9,317,Beauty salon,None,apify
Cachet Beauty Salon by Ana Vigil,(786) 237-9149,http://cachetbeautysalon.com/,"4237 W Flagler st Coral Gables, Miami, FL 33134",25.7717755,-80.2644043,33134,4.9,100,Beauty salon,None,apify
MG Hair Studios in Coral Gables. Best Hair Color Salon,(305) 774-7151,https://mghair.miami/,"506 Biltmore Way, Coral Gables, FL 33134",25.748055,-80.265025,33134,5,307,Beauty salon,None,apify
Quuant Hair Salon,(305) 460-0097,,"2712 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7468151,-80.2587796,33134,4.9,78,Hair salon,None,apify
Salons by JC Coral Gables on Miracle Mile,(305) 209-9384,https://salonsbyjc.com/location/florida-coral-gables/,"2 Aragon Ave, Coral Gables, FL 33134",25.750482,-80.2557972,33134,4.9,70,Beauty salon,None,apify
Evolution Salon & Spa,(305) 448-8222,https://monchomoreno.us/,"87 Merrick Wy, Coral Gables, FL 33134",25.7512654,-80.256112,33134,4.8,47,Hair salon,None,apify
Madison Reed Hair Color Bar Coral Gables,(305) 487-8812,https://www.madison-reed.com/colorbar/locations/coralgables,"320 San Lorenzo Ave Space 1235, Coral Gables, FL 33146",25.7319284,-80.2595853,33146,4.7,273,Hair salon,None,apify
Henrrystylesalon,(305) 447-8628,https://www.henrrystyles.com/,"5552 SW 8th St, Coral Gables, FL 33134",25.7632191,-80.2848817,33134,4.8,99,Hair salon,None,apify
Artisan Beauty Studio and Art Gallery,(305) 444-0988,http://artisangallery.us/,"1607 Ponce de Leon Blvd STE 111, Coral Gables, FL 33134",25.7567902,-80.2586777,33134,4.9,58,Beauty salon,None,apify
Joncoiffure Hair Studio,(305) 607-8942,,"2518 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7481912,-80.258845,33134,4.6,149,Hair salon,None,apify
Muse In the Gables,(305) 446-9696,,"1420 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7584661,-80.2592975,33134,4.8,52,Beauty salon,None,apify
Extended Stay America Premier Suites- Miami - Coral Gables,(305) 443-7444,https://www.extendedstayamerica.com/hotels/fl/miami/coral-gables?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"3640 SW 22nd St, Miami, FL 33145",25.7496551,-80.2532464,33145,3.9,765,Extended stay hotel,$190,apify
"Hotel Colonnade Coral Gables, Autograph Collection",(305) 441-2600,https://www.marriott.com/en-us/hotels/miaao-hotel-colonnade-coral-gables-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"180 Aragon Ave, Coral Gables, FL 33134",25.7503838,-80.2582532,33134,4.5,1424,Hotel,$267,apify
Miami Princess Hotel,(305) 441-1862,http://www.miamiprincess.com/,"4251 NW 11th St, Miami, FL 33126",25.7828566,-80.2649886,33126,3.5,851,Hotel,$85,apify
Extended Stay America Suites- Miami - Airport - Blue Lagoon,(305) 260-0085,https://www.extendedstayamerica.com/hotels/fl/miami/airport-blue-lagoon?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"6605 NW 7th St, Miami, FL 33126",25.778164,-80.3035815,33126,3.7,1526,Extended stay hotel,$111,apify
Hilton Miami Airport Blue Lagoon,(305) 262-1000,https://www.hilton.com/en/hotels/miaahhh-hilton-miami-airport-blue-lagoon/?SEO_id=GMB-AMER-HH-MIAAHHH&y_source=1_MTIyMDkyMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"5101 Waterford District Dr, Miami, FL 33126",25.7819729,-80.2786043,33126,3.9,6992,Hotel,$184,apify
Bellami Beauty Bar,(646) 809-9751,http://www.bellamihair.com/,"410 W 14th St, New York, NY 10014",40.7410004,-74.0062106,10014,4.6,218,Beauty salon,None,apify
Allure Lash Lounge,(513) 497-0489,http://www.allurelashlounge.com/,"2643 Erie Ave #C, Cincinnati, OH 45208",39.1393962,-84.4437851,45208,4.9,30,Beauty salon,None,apify
Great Clips,(517) 333-8440,https://salons.greatclips.com/us/mi/east-lansing/2843-e-grand-river-ave?utm_source=google&utm_medium=organic&utm_campaign=gmb,"2843 E Grand River Ave Ste 195, East Lansing, MI 48823",42.7271287,-84.4564867,48823,4.2,226,Beauty salon,None,apify
Life Time,(703) 666-2900,https://www.lifetime.life/locations/va/clarendon.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,"1440 N Edgewood St, Arlington, VA 22201",38.8889201,-77.091852,22201,3.6,118,Hair salon,None,apify
GLOSSLAB,(315) 666-1883,https://www.glosslab.com/location/noho,"68 Bleecker St, New York, NY 10012",40.7261992,-73.9955619,10012,3.4,121,Nail salon,None,apify
GLOSSLAB,(917) 920-4907,https://www.glosslab.com/location/west-village,"1 Jane St, New York, NY 10014",40.7382536,-74.002335,10014,4,101,Nail salon,None,apify
Cucina Povera,(786) 319-4729,https://www.cucinapoveramiami.com/,"3060 SW 37th Ave Suite 105, Miami, FL 33146",25.7339882,-80.2555066,33146,4.7,59,Italian restaurant,$30–50,apify
The Halal Shack,,https://www.thehalalshack.com/,"1350 Miller Dr, Coral Gables, FL 33146",25.71976,-80.2780359,33146,4.9,191,Halal restaurant,$10–20,apify
GROU Coffee + Cowork,(305) 639-8218,https://groucommunity.com/,"4100 Salzedo St STE 5, Coral Gables, FL 33146",25.7335264,-80.2604422,33146,4.8,853,Coffee shop,$10–20,apify
Ventanas Restaurant Bar & Lounge,(786) 353-9460,,"3861 SW 40th St, Miami, FL 33146",25.7351729,-80.2575623,33146,4.9,12,Bar & grill,None,apify
Americana Kitchen,(786) 772-7600,https://www.americanakitchen.com/,"2950 Coconut Grove Dr, Coral Gables, FL 33134",25.7447406,-80.2574254,33134,4.4,120,Restaurant,None,apify
Ró Steakhouse,(786) 778-4158,http://www.rosteakhouse.com/,"121 Alhambra Plz, Coral Gables, FL 33134",25.7525203,-80.2571148,33134,4.9,1101,Restaurant,$100+,apify
Half Moon Empanadas,(786) 888-2292,http://www.halfmoonempanadas.com/,"5100 Brunson Dr, Coral Gables, FL 33146",25.7225716,-80.2758975,33146,5,23,Takeout Restaurant,$10–20,apify
Crema Gourmet,(786) 891-4235,https://www.cremagourmet.com/,"1350 S Dixie Hwy, Coral Gables, FL 33146",25.7127423,-80.2785407,33146,4.8,29,Breakfast restaurant,$$,apify
Mamey Miami,(305) 266-2639,http://mameymiami.com/,"1350 S Dixie Hwy, Coral Gables, FL 33146",25.7121987,-80.2782746,33146,4.3,721,Restaurant,$50–100,apify
107 Taste Asian Restaurant Coral Gables,(786) 409-6951,http://107taste.com/,"357 Alcazar Ave, Coral Gables, FL 33134",25.7528829,-80.2619428,33134,4.9,1977,Asian restaurant,$20–30,apify
Loews Arlington Hotel & Convention Center,(682) 318-2810,https://www.loewshotels.com/arlington-hotel,"888 Nolan Ryan Expy, Arlington, TX 76011",32.7504067,-97.084981,76011,4.5,1228,Hotel,$169,apify
Peach Tree Inn & Suites,(830) 997-2117,https://www.thepeachtreeinn.com/,"401 S Washington St, Fredericksburg, TX 78624",30.2680294,-98.8702225,78624,4.6,1269,Hotel,$88,apify
ADRIFT MARE,(305) 503-6529,,"1395 Brickell Avenue, Miami, FL 33131",25.760399,-80.19152,,4.2,131,Restaurant,None,apify
Belly Fish,(786) 550-6267,https://www.eatbellyfish.com/,"3060 SW 37th Ave, Miami, FL 33133",25.7340546,-80.2553488,33133,4.8,1192,Sushi restaurant,None,apify
450Gradi Miami 🇺🇸,(786) 391-1276,https://450-gradi.com/,"130 Miracle Mile, Coral Gables, FL 33134",25.749444,-80.257405,33134,4.8,1543,Italian restaurant,$$,apify
Off The Mile Restaurant,(305) 529-6600,,"245 University Dr, Coral Gables, FL 33134",25.7438993,-80.2598444,33134,4.3,108,Restaurant,None,apify
Tina in the Gables,(305) 666-0103,http://www.tinainthegables.com/,"4700 S Le Jeune Rd, Coral Gables, FL 33146",25.7286955,-80.2620681,33146,4.1,169,Brunch restaurant,None,apify
Taipa Peruvian Restaurant- (Coral Gables-57 Ave),(305) 661-1462,http://www.taiparestaurants.com/,"5751 Bird Rd, Miami, FL 33155",25.7348653,-80.2877886,33155,4.8,619,Peruvian restaurant,$$,apify
Rice Mediterranean Kitchen,(305) 200-5282,https://order.ricekitchen.com/,"164 Giralda Ave, Coral Gables, FL 33134",25.751197,-80.2580546,33134,4.7,1362,Mediterranean restaurant,$$,apify
Bazille at Nordstrom,(786) 999-7119,https://www.nordstrom.com/store-details/nordstrom-shops-at-merrick-park?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=22763&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food,"4310 Ponce de Leon Blvd, Coral Gables, FL 33146",25.732026,-80.258907,33146,4,249,American restaurant,$$,apify
Bachour,(305) 203-0552,https://antoniobachour.com/?utm_source=google,"2020 Salzedo St, Coral Gables, FL 33134",25.7538809,-80.261012,33134,4.6,2522,Restaurant,$$,apify
Casa Terra | Coral Gables,(786) 502-8595,https://eatcasaterra.com/,"2526 Ponce de Leon Blvd, Coral Gables, FL 33134",25.748073,-80.2589429,33134,4.8,58,Brunch restaurant,None,apify
Sweet Paris Creperie & Cafe,(786) 360-3519,http://www.sweetparis.com/,"3005 Ponce de Leon Blvd Suite 142, Coral Gables, FL 33134",25.7446874,-80.2580271,33134,4.7,306,Restaurant,$$,apify
Cucina Fresca,(305) 284-2715,https://dineoncampus.com/miami/locations/cucina-fresca,"1350 Miller Rd, Coral Gables, FL 33146",25.7196746,-80.2782124,33146,,,Italian restaurant,None,apify
Yard House,(305) 447-9273,https://www.yardhouse.com/locations/fl/coral-gables/coral-gables-merrick-park/8323?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:coral-gables-fl-8323_pl:locurl_rd:1021,"320 San Lorenzo Ave Space 1320, Coral Gables, FL 33146",25.73234,-80.25983,33146,4.4,2998,New American restaurant,$$,apify
MIAM CAFE - CORAL GABLES,(305) 200-3190,http://www.miamcafe.com/,"2300 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7510977,-80.258915,33134,4.7,3197,Restaurant,$$,apify
Coyo Taco,(786) 434-9332,https://www.coyo-taco.com/restaurants/south-miami,"1514 S Dixie Hwy, Coral Gables, FL 33146",25.7091506,-80.2831934,33146,4.5,481,Mexican restaurant,$$,apify
Pura Vida Miami,(305) 535-4142,https://www.puravidamiami.com/,"1100 Stanford Dr, Coral Gables, FL 33146",25.7174315,-80.2746604,33146,4.9,962,Coffee shop,$$,apify
4000 Ponce Cafe,(305) 446-3310,,"4000 Ponce de Leon Blvd STE 120, Coral Gables, FL 33146",25.7335909,-80.2593015,33146,4.6,14,Restaurant,$,apify
Daybreak,(305) 284-4577,https://dineoncampus.com/miami,"1211 Wm E Walsh Ave, Coral Gables, FL 33146",25.7170346,-80.2766935,33146,5,1,Restaurant,None,apify
Kojin,(786) 747-1404,https://www.kojin2.com/,"804 Ponce de Leon Blvd, Coral Gables, FL 33134",25.764203,-80.2594733,33134,4.6,143,Japanese restaurant,None,apify
MIKA Coral Gables,(305) 404-2200,http://mikacoralgables.com/,"3007 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7443133,-80.2581085,33134,4.7,348,Restaurant,None,apify
"South Gables Dental, PA",(305) 665-1263,http://southgablesdental.com/,"4950 S Le Jeune Rd suite c, Coral Gables, FL 33146",25.7248563,-80.2618844,33146,4.9,162,Dentist,None,apify
Merrick Dental Coral Gables,(305) 677-9062,http://www.merrickdentalcoralgables.com/,"301 Altara Ave Suite 107, Coral Gables, FL 33146",25.7336441,-80.2617956,33146,5,93,Dentist,None,apify
Coral Gables Dentistry,(305) 567-1992,https://www.coralgablesdentistry.com/,"3326 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7406474,-80.2585882,33134,5,352,Dentist,None,apify
Gables Smile Studio,(305) 665-1655,http://gablessmilestudio.com/,"4689 Ponce de Leon Blvd #100, Coral Gables, FL 33146",25.7257159,-80.264435,33146,5,336,Dentist,None,apify
The Dental Studio Miami,(305) 666-0006,https://thedentalstudiomiami.com/,"4100 Salzedo St STE 20, Coral Gables, FL 33146",25.7338376,-80.2605786,33146,4.8,76,Dentist,None,apify
Gables Family Dental of Coral Gables,(305) 529-9595,https://gablesfamily.com/,"401 Coral Wy STE 109, Coral Gables, FL 33134",25.7500789,-80.2628914,33134,4.9,327,Dentist,None,apify
Gables Exceptional Dentistry,(305) 614-2438,https://www.gablesexceptionaldentistry.com//?utm_source=google&utm_medium=organic&utm_campaign=gbp,"357 Almeria Ave STE 105, Coral Gables, FL 33134",25.7470238,-80.2620569,33134,4.9,548,Dentist,None,apify
Charming Smiles Dental Center,(786) 360-6812,,"401 Coral Wy #305, Coral Gables, FL 33134",25.7501023,-80.262928,33134,4.8,18,Dentist,None,apify
Advanced Smile Dental Clinic,(786) 391-0588,https://www.advancedsmileclinic.com/,"3934 SW 8th St #306, Coral Gables, FL 33134",25.7643531,-80.2601624,33134,4.9,231,Dentist,None,apify
Benitez Dental Center,(786) 442-2122,https://benitezdentalcenter.com/,"401 Coral Wy Suite 300, Coral Gables, FL 33134",25.7497766,-80.2631113,33134,4.9,69,Dentist,None,apify
Gables Dental Clinic,(305) 444-9951,,"5450 SW 8th St #201, Coral Gables, FL 33134",25.763584,-80.2835378,33134,4.5,33,Dental clinic,None,apify
Miami Smile Institute,(786) 703-9430,https://www.miamismileinstitute.com/,"1805 Ponce de Leon Blvd STE 301, Coral Gables, FL 33134",25.7557534,-80.2586538,33134,4.7,74,Dental clinic,None,apify
Gables Dental Care,(305) 443-7501,http://dafd.miami/,"3815 SW 8th St, Coral Gables, FL 33134",25.7650359,-80.2576228,33134,4.9,75,Dentist,None,apify
Coral Gables Dental Arts,(305) 661-5360,https://coralgablesdentalarts.net/,"2645 SW 37th Ave suite #303, Miami, FL 33133",25.7422211,-80.2541056,33133,4.7,15,Dentist,None,apify
Vida Dental Coral Gables,(305) 496-1618,https://www.vidadentalcoralgables.com/,"336 Sevilla Ave, Coral Gables, FL 33134",25.746049,-80.2613778,33134,4.8,396,Dentist,None,apify
Dental Smiles (Dr. Manuel Jimenez DMD),(305) 667-5539,https://www.floridadentalsmiles.com/,"4950 S Le Jeune Rd STE B, Coral Gables, FL 33146",25.724807,-80.2619284,33146,5,68,Dentist,None,apify
Sage Dental of Coral Gables,(786) 686-0190,https://mysagedental.com/coral-gables/?utm_source=Google&utm_medium=Business_Listing,"1 Alhambra Plz Suite 25, Coral Gables, FL 33134",25.7527184,-80.2553169,33134,3.9,348,Dentist,None,apify
Northland Dental,(305) 448-1172,http://www.northlanddentalcenter.com/,"2825 Coral Wy, Coral Gables, FL 33145",25.750437,-80.240024,33145,4.8,28,Dentist,None,apify
MIA Dental - Coral Gables,(305) 444-8591,https://miadental.net/,"747 Ponce de Leon Blvd STE 401, Coral Gables, FL 33134",25.7648747,-80.2583119,33134,4.7,261,Dentist,None,apify
Dentists of Coral Gables,(305) 239-8806,https://www.dentistsofcoralgables.com/?sc_cid=GBP%3AO%3AGP%3A984%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MTA5OTAzMzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"290 Alhambra Cir, Coral Gables, FL 33134",25.751598,-80.260606,33134,4.5,282,Dentist,None,apify
Miami Dental Heaven,(305) 446-1067,https://www.miamidentalheaven.com/,"4830 SW 8th St, Coral Gables, FL 33134",25.763969,-80.273852,33134,5,38,Dentist,None,apify
Miro Dental Centers of Coral Gables,(305) 203-5114,https://mirodentalcenter.com/coral-gables-fl/,"564 SW 42nd Ave 2nd floor, Coral Gables, FL 33134",25.7661899,-80.263593,33134,4.7,428,Dentist,None,apify
Dental Leaders,(305) 442-1177,http://www.dentalleaders.com/,"336 Alhambra Cir, Miami, FL 33134",25.7516767,-80.2615508,33134,4.9,264,Dentist,None,apify
Companioni Dental Smile,(786) 304-2447,https://companionidentalsmile.com/,"475 Biltmore Way #110, Coral Gables, FL 33134",25.7486795,-80.2646576,33134,5,107,Dentist,None,apify
Gables Perfect Smile,(305) 443-8225,https://www.gablesperfectsmile.com/locations/coral-gables-office/,"1805 Ponce de Leon Blvd STE 401, Coral Gables, FL 33134",25.7557611,-80.2586565,33134,4.9,339,Dentist,None,apify
Infinity Dental Associates,(305) 998-2970,https://infinityda.com/,"2600 Douglas Rd #906, Coral Gables, FL 33134",25.7477885,-80.2547145,33134,4.9,169,Dentist,None,apify
