business_name,phone,website,address,lat,lon,postcode,rating,review_count,category_raw,price,source
Havertys Furniture,(757) 881-9500,https://www.havertys.com/store-locations/all-store-locations/virginia/newport-news,"11871 Jefferson Ave, Newport News, VA 23606",37.0889624,-76.4852638,23606,4.5,393,Furniture store,None,apify
Ashley Store,(757) 995-1005,https://stores.ashleyfurniture.com/store/us/virginia/newport-news/11971-jefferson-ave/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"11971 Jefferson Ave, Newport News, VA 23606",37.094804,-76.489473,23606,4.7,1991,Furniture store,None,apify
Ashley Store,(252) 240-3105,https://stores.ashleyfurniture.com/store/us/north-carolina/morehead-city/5160-hwy-70-w/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"5160 Hwy 70 W, Morehead City, NC 28557",34.738751,-76.80702,28557,4.5,450,Furniture store,None,apify
Bob's Discount Furniture and Mattress Store,(910) 800-3401,https://www.mybobs.com/store/north-carolina/Wilmington-NC?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=&utm_content=,"352 College Rd #10b, Wilmington, NC 28403",34.2360031,-77.8761172,28403,4.9,369,Furniture store,None,apify
Ashley Store,(434) 793-2347,https://stores.ashleyfurniture.com/store/us/virginia/danville/135-collins-dr/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"135 Collins Dr, Danville, VA 24540",36.5976626,-79.4223817,24540,4.6,503,Furniture store,None,apify
At Home,(336) 292-6770,https://www.athome.com/store/north-carolina-greensboro/,"6103 Landmark Center Blvd, Greensboro, NC 27407",36.052792,-79.897361,27407,4.3,1770,Furniture store,None,apify
Havertys Furniture,(336) 690-6985,https://www.havertys.com/store-locations/all-store-locations/north-carolina/greensboro,"4528 W Wendover Ave, Greensboro, NC 27409",36.0535834,-79.910787,27409,4.6,414,Furniture store,None,apify
Saatva,(704) 336-9767,https://www.saatva.com/locations/charlotte/southpark?utm_source=local&utm_medium=organic&utm_campaign=yext-main&utm_content=Char-4425-Sharon,"4425 Sharon Rd Suite 150, Charlotte, NC 28211",35.1517664,-80.8271407,28211,4.9,194,Mattress store,None,apify
Bob's Discount Furniture and Mattress Store,(948) 216-0001,https://www.mybobs.com/store/virginia/Newport-News?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=virginia&utm_content=newport_news,"12132A Jefferson Ave Suite A, Newport News, VA 23602",37.108208,-76.4921711,23602,4.8,659,Furniture store,None,apify
Ashley Store,(910) 347-9366,https://stores.ashleyfurniture.com/store/us/north-carolina/jacksonville/1250-western-blvd/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"1250 Western Blvd, Jacksonville, NC 28546",34.786648,-77.398201,28546,4.7,1412,Furniture store,None,apify
Ashley Store,(252) 637-7333,https://stores.ashleyfurniture.com/store/us/north-carolina/new-bern/2011-s-glenburnie-rd/?utm_source=G&utm_medium=localSEO&utm_campaign=google,"2011 S Glenburnie Rd, New Bern, NC 28562",35.10128,-77.09812,28562,4.8,117,Furniture store,None,apify
Bob's Discount Furniture and Mattress Store,(472) 216-2101,https://www.mybobs.com/store/north-carolina/jacksonville?utm_medium=local&utm_source=maps&utm_campaign=Yext&utm_term=&utm_content=,"1305 Western Blvd, Jacksonville, NC 28546",34.78391,-77.402865,28546,4.8,383,Furniture store,None,apify
Ashley Store,(804) 622-6634,https://stores.ashleyfurniture.com/store/us/virginia/midlothian/10921-hull-street-rd/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"10921 Hull St, Midlothian, VA 23112",37.437079,-77.595342,23112,4.6,4597,Furniture store,None,apify
Ashley Store,(919) 587-5800,https://stores.ashleyfurniture.com/store/us/north-carolina/goldsboro/201-n-berkeley-blvd/?utm_source=G&utm_medium=localSEO&utm_campaign=google,"201 N Berkeley Blvd 211 A, Goldsboro, NC 27534",35.3733246,-77.9516097,27534,4.4,313,Furniture store,None,apify
Ashley Store,(252) 317-2777,https://stores.ashleyfurniture.com/store/us/north-carolina/greenville/600-f-greenville-blvd-se/?cmpid=ls-&utm_source=Local&utm_medium=LocalSEO&utm_campaign=LocalSearch,"Greenville Blvd SE 600 F, Greenville, NC 27858",35.5831236,-77.370754,27858,4.7,1370,Furniture store,None,apify
Baby Furniture Plus Kids,(803) 788-5880,http://www.babyfurnitureplus.net/,"116 Decker Park Rd, Columbia, SC 29206",34.056343,-80.9477233,29206,4.8,95,Furniture store,None,apify
Walmart Supercenter,(803) 802-6666,https://www.walmart.com/store/4237-indian-land-sc/?veh=seo_loc,"10048 Charlotte Hwy, Indian Land, SC 29707",35.0112118,-80.8495402,29707,3.9,4662,Furniture store,None,apify
Walmart Supercenter,(434) 200-9132,https://www.walmart.com/store/4697-lynchburg-va/?veh=seo_loc,"3227 Old Forest Rd, Lynchburg, VA 24501",37.4106745,-79.2098128,24501,4,3176,Furniture store,None,apify
Walmart Supercenter,(252) 535-3151,https://www.walmart.com/store/1502-roanoke-rapids-nc/?veh=seo_loc,"251 Premier Blvd, Roanoke Rapids, NC 27870",36.4284283,-77.6341234,27870,3.9,3709,Furniture store,None,apify
Walmart Supercenter,(540) 772-3892,https://www.walmart.com/store/1301-roanoke-va/?veh=seo_loc,"5350 Clearbrook Village Ln, Roanoke, VA 24014",37.2062046,-79.9509032,24014,4,4140,Furniture store,None,apify
Walmart Supercenter,(252) 975-2083,https://www.walmart.com/store/1354-washington-nc/?veh=seo_loc,"570 Pamlico Plaza, Washington, NC 27889",35.5598109,-77.063466,27889,3.9,3036,Furniture store,None,apify
ELA Salon,(305) 445-4000,http://elasalon.com/,"2901 Florida Ave #805, Coconut Grove, FL 33133",25.7291479,-80.2405732,33133,4.9,45,Beauty salon,None,apify
LUX HAIR SALON & SPA,(786) 945-5354,https://www.fresha.com/book-now/lux-hair-salon-and-spa-pynxbhmy/all-offer?share&pId=2548075,"3872 Grand Ave, Miami, FL 33133",25.7273214,-80.2559755,33133,5,42,Beauty salon,None,apify
SelA Beauty Studio,(786) 877-1842,http://www.selabeautystudio.com/,"2829 Bird Ave Ste 8, Miami, FL 33133",25.7358782,-80.2391568,33133,5,93,Hair salon,None,apify
Regias by Yaser Hair Salon,(645) 229-9868,https://book.squareup.com/appointments/0rnj7mu5ywg43s/location/LZA5F47KJ39MJ/services,"3727 Grand Ave, Miami, FL 33133",25.7278238,-80.2540296,33133,5,25,Hair salon,None,apify
Ugo di Roma Salon & Day Spa,(305) 444-4661,http://www.ugodiroma.com/,"2801 Florida Ave, Miami, FL 33133",25.7292103,-80.2399865,33133,4.9,433,Beauty salon,None,apify
Alida Beauty Salon,(786) 315-7710,,"2707 SW 37th Ave, Miami, FL 33133",25.7408794,-80.253988,33133,5,24,Beauty salon,None,apify
Serge Renard Beauty Salon,(305) 447-0265,,"3141 Commodore Plaza, Miami, FL 33133",25.7274887,-80.244309,33133,4.6,34,Beauty salon,None,apify
Hair Resurrection,(786) 269-3023,,"3378 Douglas Rd, Miami, FL 33133",25.7280724,-80.2537561,33133,5,2,Beauty salon,None,apify
Ling Chow Salon,(305) 444-1444,http://hairstylistsmiami.com/,"3399 Virginia St #604, Coconut Grove, FL 33133",25.7285306,-80.2413366,33133,4.6,20,Hair salon,None,apify
The Hair Agency,(833) 354-9278,https://thehairagency.godaddysites.com/,"3811 Grand Ave, Miami, FL 33133",25.7277302,-80.2552346,33133,4.9,27,Hair salon,None,apify
detlev - A davines Salon,(305) 448-5750,http://www.detlev.com/,"3015 Grand Ave Ste 208, Coconut Grove, FL 33133",25.7286839,-80.2424562,33133,4.9,474,Beauty salon,None,apify
Michelle Antinarella Salon,(786) 302-5150,http://hairextensionsinmiami.com/,"3339 Virginia St, Coconut Grove, FL 33133",25.7292912,-80.24128,33133,5,20,Beauty salon,None,apify
Avance International Salon,(305) 448-4835,,"3444 Main Hwy #8, Coconut Grove, FL 33133",25.7273756,-80.2436512,33133,5,8,Hair salon,None,apify
Christophe's Chair (fmr. Elégance),(786) 609-7195,https://www.elegancemiami.com/,"ELA Salon, 2901 Florida Ave, Coconut Grove, FL 33133",25.7291479,-80.2405732,33133,4.6,108,Hairdresser,None,apify
Garden Room Russian Manicure,(786) 232-3080,https://www.instagram.com/gardenroom_miami,"3160 Florida Ave, Miami, FL 33133",25.7287145,-80.2446125,33133,5,22,Nail salon,None,apify
The Beauty Space Miami,(305) 461-0020,https://thebeautyspacemiami.com/,"2 Aragon Ave Ste 7, Miami, FL 33134",25.7505715,-80.2558848,33134,4.7,153,Hair salon,None,apify
Rave Beauty Studios,(305) 796-5509,https://rbsbookings.as.me/,"2140 S Dixie Hwy Ste 205, Miami, FL 33133",25.7431275,-80.2285013,33133,5,95,Beautician,None,apify
Portfolio Salon,(305) 443-0101,http://www.instagram.com/portfoliosalon,"281 Miracle Mile, Coral Gables, FL 33134",25.7497813,-80.2603616,33134,4.9,284,Beauty salon,None,apify
Cachet Beauty Salon by Ana Vigil,(786) 237-9149,http://cachetbeautysalon.com/,"4237 W Flagler st Coral Gables, Miami, FL 33134",25.7717755,-80.2644043,33134,4.9,105,Beauty salon,None,apify
Henrrystylesalon,(305) 447-8628,http://henrrystylesalon.booksy.com/a/,"5552 SW 8th St, Coral Gables, FL 33134",25.7632191,-80.2848817,33134,4.8,103,Hair salon,None,apify
Artisan Beauty Studio and Art Gallery,(305) 444-0988,http://artisangallery.us/,"1607 Ponce de Leon Blvd Ste 111, Coral Gables, FL 33134",25.7567902,-80.2586777,33134,4.9,58,Beauty salon,None,apify
Ramona Reyes Salon,(786) 237-8804,,"2030 Douglas Rd Ste 114, Coral Gables, FL 33134",25.7535141,-80.2552949,33134,4.9,112,Beauty salon,None,apify
Joncoiffure Hair Studio,(305) 607-8942,,"2518 Ponce de Leon Blvd, Coral Gables, FL 33134",25.7481912,-80.258845,33134,4.6,171,Hair salon,None,apify
TD Bank,(845) 357-0548,https://locations.td.com/us/61-route-59-suffern?y_source=1_MzE0NzE0NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"61 NY-59, Suffern, NY 10901",41.1121557,-74.1292016,10901,2.4,96,Bank,None,apify
Chase Bank,(845) 357-4300,https://www.chase.com/locator/banking/us/ny/suffern/67-lafayette-ave?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjA0MjY4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"67 Lafayette Ave, Suffern, NY 10901",41.1152147,-74.1514459,10901,3,34,Bank,None,apify
Blue Foundry Bank,(888) 931-2583,https://locations.bluefoundrybank.com/blue-foundry-bank-8a558df4fc28?utm_source=google&utm_medium=Yext,"4 E Ramapo Ave, Mahwah, NJ 07430",41.0937739,-74.1453119,07430,5,24,Bank,None,apify
PNC Bank,(201) 529-6280,https://locator.pnc.com/en/details/nj/mahwah/branch/141-franklin-tpke?lnksrc=branch-listing-google,"141 Franklin Turnpike, Mahwah, NJ 07430",41.09823,-74.14622,07430,2.8,22,Bank,None,apify
KeyBank,(845) 369-5160,https://www.key.com/locations/NY/Suffern/BRCH32900460/59-Route-59?ppc=cmpgmb,"59 NY-59, Suffern, NY 10901",41.1122089,-74.1298695,10901,3.3,20,Bank,None,apify
Citi,(845) 547-0670,https://www.citi.com/?utm_source=gmb&utm_medium=yext&y_source=1_Mjg5MTY2ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"250 NY-59, Suffern, NY 10901",41.1127161,-74.1060743,10901,3.2,29,Bank,None,apify
Wells Fargo Bank,(201) 712-3090,https://locations.wellsfargo.com/nj/mahwah/177-franklin-tpke?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=AC26538,"177 Franklin Turnpike, Mahwah, NJ 07430",41.0956129,-74.1452748,07430,4.1,22,Bank,None,apify
TD Bank,(201) 828-5970,https://locations.td.com/us/375-route-17-mahwah-route-17?y_source=1_MzE0NzIwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"375 NJ-17, Mahwah, NJ 07430",41.0838766,-74.1506023,07430,2.8,49,Bank,None,apify
Chase Bank,(201) 934-1053,https://www.chase.com/locator/banking/us/nj/ramsey/555-n-franklin-tpke?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjAzODE0Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"555 N Franklin Tpke, Ramsey, NJ 07446",41.075896,-74.138923,07446,3.3,26,Bank,None,apify
Chase Bank,(845) 357-1014,https://www.chase.com/locator/banking/us/ny/tallman/1-s-airmont-rd?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjA0MjY4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1 S Airmont Rd, Tallman, NY 10982",41.1120072,-74.1148658,10982,3.9,34,Bank,None,apify
Columbia Bank,(201) 236-6400,https://www.columbiabankonline.com/branch-locations/ramsey?utm_source=gmb&utm_medium=yext,"161 E Main St, Ramsey, NJ 07446",41.0579315,-74.1374496,07446,4,4,Bank,None,apify
TD Bank,(201) 934-1267,https://locations.td.com/us/1-interstate-shopping-center-interstate?y_source=1_MzE0Nzk2Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1 Interstate Shop Center, Ramsey, NJ 07446",41.0669721,-74.135557,07446,2.6,29,Bank,None,apify
Trustco Bank,(845) 357-2435,https://www.trustcobank.com/places/airmont/,"327 NY-59, Airmont, NY 10952",41.1102842,-74.0965417,10952,4.4,25,Bank,None,apify
Apple Bank,(845) 425-0189,https://www.applebank.com/contact/locations/75-route-59,"75 NY-59, Monsey, NY 10952",41.107251,-74.066577,10952,3.9,34,Bank,None,apify
Chase Bank,(845) 352-7967,https://www.chase.com/locator/banking/us/ny/monsey/410-route-59?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjA0MjY3NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"410 NY-59, Monsey, NY 10952",41.1103565,-74.0892213,10952,3.8,58,Bank,None,apify
Santander Bank ATM,(877) 768-2265,https://locations.santanderbank.com/nj/mahwah/45-franklin-turnpike-196951.html?utm_medium=local&utm_source=google&utm_campaign=google,"45 Franklin Turnpike, Mahwah, NJ 07430",41.1047533,-74.1475305,07430,5,1,ATM,None,apify
KeyBank,(845) 573-5401,https://www.key.com/locations/NY/Monsey/BRCH32900442/87-Route-59?ppc=cmpgmb,"87 NY-59, Monsey, NY 10952",41.1071578,-74.067826,10952,3.2,39,Bank,None,apify
Wells Fargo Bank,(845) 352-3300,https://locations.wellsfargo.com/ny/monsey/154-route-59?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=AC27156,"154 NY-59, Monsey, NY 10952",41.1094758,-74.07864,10952,3.7,28,Bank,None,apify
Chase Bank,(845) 356-5150,https://www.chase.com/locator/banking/us/ny/monsey/405-w-route-59?jp_cmp=rb%2FLocalListings%2Faff%2Fbranch%2Fna&y_source=1_MjA0MjY4Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"405 W Rte 59, Monsey, NY 10952",41.1077882,-74.0613245,10952,2.7,60,Bank,None,apify
Blue Foundry Bank ATM,(888) 931-2583,https://bluefoundrybank.com/,"4 E Ramapo Ave, Mahwah, NJ 07430",41.0937787,-74.1453345,07430,5,1,ATM,None,apify
Fidelity Payment Services,(877) 627-8472,http://www.fidelitypayment.com/,"25 Robert Pitt Dr #207, Monsey, NY 10952",41.1105621,-74.0661429,10952,4.8,16,Financial institution,None,apify
Cardtronics,,http://www.cardtronics.com/,"5 Indian Rock, Suffern, NY 10901",41.1137493,-74.1296915,10901,,,ATM,None,apify
Santander Bank ATM,(877) 768-2265,https://locations.santanderbank.com/nj/ramsey/35-interstate-shop-center-136338.html?utm_medium=local&utm_source=google&utm_campaign=google,"295 N Franklin Tpke, Ramsey, NJ 07446",41.0668676,-74.1376805,07446,2,3,ATM,None,apify
Bank of America ATM (Drive-thru),(844) 401-8500,https://locators.bankofamerica.com/nj/mahwah/financial-centers-mahwah-14671.html?utm_source=GMBlisting&utm_medium=organic,"210 NJ-17, Mahwah, NJ 07430",41.0948742,-74.1569801,07430,3,2,ATM,None,apify
Citi ATM,(800) 627-3999,https://www.citi.com/?utm_source=gmb&utm_medium=yext&y_source=1_NDE4NzE5ODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"250 NY-59, Suffern, NY 10901",41.1127128,-74.1060882,10901,2.3,3,ATM,None,apify
Chase ATM,(800) 935-9935,https://chase.com/locator/?jp_cmp=rb%2FLocalListings%2Faff%2Fatm%2Fna&y_source=1_MTIyOTc4NTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"1 S Airmont Rd, Suffern, NY 10901",41.1120016,-74.114868,10901,,,ATM,None,apify
M&T Bank ATM,(201) 512-1491,https://locations.mtb.com/nj/mahwah/bank-branches-and-atms-mahwah-nj-3331.html?utm_source=GMB&utm_medium=GoogleMaps&utm_campaign=OwnedOrganic&y_source=1_MjUwODMxMDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"115 Franklin Turnpike, Mahwah, NJ 07430",41.0999804,-74.1460652,07430,,,ATM,None,apify
ATM,,,"150 Orange Ave, Suffern, NY 10901",41.1130594,-74.152678,10901,5,1,ATM,None,apify
ATM,,,"104 Lafayette Ave, Suffern, NY 10901",41.11529,-74.1505279,10901,,,ATM,None,apify
PNC ATM,(888) 762-2265,https://locator.pnc.com/en/details/nj/mahwah/branch/141-franklin-tpke?lnksrc=atm-listing-google,"141 Franklin Turnpike, Mahwah, NJ 07430",41.0983154,-74.1461894,07430,3,2,ATM,None,apify
Bank of America ATM (Drive-thru),(844) 401-8500,https://locators.bankofamerica.com/nj/ramsey/financial-centers-ramsey-14964.html?utm_source=GMBlisting&utm_medium=organic,"76 E Main St, Ramsey, NJ 07446",41.057288,-74.1398236,07446,,,ATM,None,apify
ATM,,,"261 NY-59, Suffern, NY 10901",41.1113187,-74.1068397,10901,5,1,ATM,None,apify
NorthEast Community Bank ATM,(845) 356-5538,https://www.necb.com/About-Us/Locations/Monsey-NY,"166 NY-59, Monsey, NY 10952",41.1093933,-74.0802654,10952,1,1,ATM,None,apify
ATM,,,"3 Executive Blvd, Suffern, NY 10901",41.1181302,-74.1146544,10901,,,ATM,None,apify
Citibank ATM,(800) 627-3999,https://online.citi.com/,"563 Franklin Turnpike, Ramsey, NJ 07446",41.076295,-74.1389407,07446,1,1,ATM,None,apify
M&T Bank ATM,(845) 354-6009,https://locations.mtb.com/ny/wesleyhills/bank-branches-and-atms-wesley-hills-ny-3843.html?utm_source=GMB&utm_medium=GoogleMaps&utm_campaign=OwnedOrganic&y_source=1_MjUwODI3MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"455 NY-306, Monsey, NY 10952",41.1567898,-74.0709816,10952,3,2,ATM,None,apify
Citibank ATM,(800) 627-3999,https://online.citi.com/,"209 NY-59, Airmont, NY 10901",41.1115026,-74.1137812,10901,5,1,ATM,None,apify
Coinlinx,(848) 863-9243,,"275 NJ-17, Mahwah, NJ 07430",41.0910798,-74.1538045,07430,,,ATM,None,apify
USAA,(800) 531-8722,,"280 NJ-17, Mahwah, NJ 07495",41.0901079,-74.1546903,07495,,,ATM,None,apify
ATM (Valero),,,"193 NJ-17, Mahwah, NJ 07430",41.0966999,-74.1571311,07430,,,ATM,None,apify
Cardtronics ATM,,,"48 Franklin Turnpike, Mahwah, NJ 07430",41.103963,-74.148482,07430,5,1,ATM,None,apify
ATM,,,"19 New York State Twy Ext, Suffern, NY 10901",41.1183496,-74.1570908,10901,,,ATM,None,apify
PNC ATM,(888) 762-2265,https://locator.pnc.com/en/nj/mahwah/atm/280-state-rt-17?lnksrc=atm-listing-google,"280 NJ-17, Mahwah, NJ 07430",41.0903023,-74.1549808,07430,,,ATM,None,apify
Wells Fargo ATM,(800) 869-3557,https://locations.wellsfargo.com/nj/mahwah/177-franklin-tpke?utm_campaign=Local_Listings&utm_source=Google&group=ATM&loc=OS142088,"177 Franklin Turnpike, Mahwah, NJ 07430",41.0956091,-74.145299,07430,,,ATM,None,apify
PNC ATM,(888) 762-2265,https://locator.pnc.com/en/nj/ramsey/atm/966-route-17-n?lnksrc=atm-listing-google,"966 NJ-17, Ramsey, NJ 07446",41.0659089,-74.1307934,07446,,,ATM,None,apify
ATM (Bolla Market),,,"130 NJ-17, Mahwah, NJ 07430",41.1004139,-74.1653972,07430,,,ATM,None,apify
ATM,,,"10 S Franklin Turnpike, Ramsey, NJ 07446",41.0580075,-74.1315977,07446,,,ATM,None,apify
QuickChek,(201) 312-6410,http://quickchek.com/,"280 NJ-17, Mahwah, NJ 07430",41.0901433,-74.1547185,07430,3,127,ATM,$3.60/Regular,apify
ATM,,,"75 Franklin Turnpike, Mahwah, NJ 07430",41.1026637,-74.1474906,07430,,,ATM,None,apify
M&T Bank ATM,(845) 352-9300,https://locations.mtb.com/ny/monsey/bank-branches-and-atms-monsey-ny-429.html?utm_source=GMB&utm_medium=GoogleMaps&utm_campaign=OwnedOrganic&y_source=1_MjUwODIxOTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"66 NY-59, Monsey, NY 10952",41.108025,-74.0657728,10952,1,1,ATM,None,apify
Citibank ATM,(800) 627-3999,https://online.citi.com/,"14 College Rd, Monsey, NY 10952",41.1106913,-74.0894948,10952,2.6,5,ATM,None,apify
Apple Bank ATM,(914) 902-2775,https://www.applebank.com/about/get-in-touch/locations-directions/branch-closures?utm_source=G&utm_medium=local&utm_campaign=G-local,"75 NY-59, Monsey, NY 10952",41.107251,-74.066577,10952,1,1,ATM,None,apify
ATM,,,"946 NJ-17, Ramsey, NJ 07446",41.0654329,-74.1293546,07446,,,ATM,None,apify
ATM,,,"24-27 Orchard St, Monsey, NY 10952",41.1105524,-74.0672815,10952,5,1,ATM,None,apify
Citibank ATM,(800) 627-3999,https://online.citi.com/,"25 N Spruce St, Ramsey, NJ 07446",41.0585997,-74.1412236,07446,,,ATM,None,apify
TD Bank ATM,(888) 751-9000,https://www.tdbank.com/net/absearch/?mps=mps:tdb:p:chq:y-w:d:543,"505 Ramapo Valley Rd, Mahwah, NJ 07430",41.0807854,-74.1738594,07430,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/a/locations/NY/suffern/5-indian-rock,"5 Indian Rock CVS, Suffern, NY 10901",41.1137416,-74.1296299,10901,,,ATM,None,apify
Chase ATM,(800) 935-9935,https://chase.com/locator/?jp_cmp=rb%2FLocalListings%2Faff%2Fatm%2Fna&y_source=1_MTg2MTI5OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"405 W Rte 59, Monsey, NY 10952",41.1077838,-74.0613231,10952,5,1,ATM,None,apify
Atm - Hyosung (Inside Shannon Rose),,,"1200 NJ-17, Ramsey, NJ 07446",41.0689033,-74.1343867,07446,4,1,ATM,None,apify
ATM (Right Service Station),,,"275 NJ-17, Mahwah, NJ 07430",41.0910794,-74.1538049,07430,,,ATM,None,apify
Unbank Bitcoin ATM - BP Gas Station (Mahwah),(561) 396-2359,https://unbank.com/?y_source=1_MjYyODM3MjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"144 NJ-17, Mahwah, NJ 07430",41.0979307,-74.1609213,07430,,,ATM,None,apify
ATM Machine at Monsey Glatt,(888) 959-2269,https://www.atmdepot.com/,"190 NY-59, Monsey, NY 10952",41.1093026,-74.0837099,10952,,,ATM,None,apify
Wells Fargo ATM,(800) 869-3557,https://locations.wellsfargo.com/ny/monsey/154-route-59?utm_campaign=Local_Listings&utm_source=Google&group=ATM&loc=OS141516,"154 NY-59, Monsey, NY 10952",41.1094188,-74.0785878,10952,,,ATM,None,apify
ATM Machine at Satmar Bhmd,(888) 959-2269,https://www.atmdepot.com/,"1 Monsey Blvd, Monsey, NY 10952",41.1161628,-74.0616313,10952,,,ATM,None,apify
Coinstar Kiosk - Bitcoin ATM,(800) 928-2274,https://www.coinstar.com/kiosk-info?KioskId=462?utm_source=gmb&utm_medium=gmblocationlisting&utm_campaign=webbutton,"125 Franklin Turnpike, Mahwah, NJ 07430",41.0992549,-74.1447322,07430,,,Crypto ATM,None,apify
Cardtronics ATM,(800) 786-9666,http://www.cardtronics.com/about/,"25 N Spruce St, Ramsey, NJ 07446",41.0586151,-74.1413845,07446,,,ATM,None,apify
Cardtronics ATM,(800) 786-9666,http://www.cardtronics.com/,"Ramsey, NJ 07446",41.0762966,-74.1390772,None,,,ATM,None,apify
ATM,,,"62 Orange Turnpike, Sloatsburg, NY 10974",41.1553872,-74.1929306,10974,,,ATM,None,apify
Coinsource Bitcoin ATM,(805) 500-2646,https://coinsource.net/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,"140 Franklin Turnpike, Mahwah, NJ 07430",41.0985702,-74.1470947,07430,,,ATM,None,apify
Cardtronics ATM,(800) 786-9666,,"1275 NJ-17, Ramsey, NJ 07446",41.0711041,-74.1397819,07446,,,ATM,None,apify
Coinsource Bitcoin ATM,(805) 500-2646,https://coinsource.net/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,"193 NJ-17, Mahwah, NJ 07430",41.0966818,-74.1571407,07430,,,ATM,None,apify
Cardtronics,,,"360 Ridge Rd, Mahwah, NJ 07430",41.0786463,-74.1644823,07430,,,ATM,None,apify
ATM Machine at All Fresh Supermarket,(888) 959-2269,https://www.atmdepot.com/,"19 NY-59, Monsey, NY 10952",41.1076038,-74.0619507,10952,,,ATM,None,apify
Coinsource Bitcoin ATM,(805) 500-2646,https://coinsource.net/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,"130 NJ-17, Mahwah, NJ 07430",41.1004139,-74.1653972,07430,,,ATM,None,apify
ATM Machine at Redelicious Supermarket,(888) 959-2269,https://www.atmdepot.com/,"100 NY-59, Monsey, NY 10952",41.1076813,-74.0677267,10952,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/a/locations/NJ/ramsey/563-franklin-turnpike,"563 Franklin Turnpike Walgreens, Ramsey, NJ 07446",41.0762969,-74.1389978,07446,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/,"885 NJ-17, Ramsey, NJ 07446",41.0635157,-74.1280269,07446,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/a/locations/NJ/ramsey/25-n-spruce-st,"25 N Spruce St Walgreens, Ramsey, NJ 07446",41.0585665,-74.1414518,07446,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/a/locations/NJ/mahwah/45-franklin-turnpike,"45 Franklin Turnpike, Mahwah, NJ 07430",41.1047824,-74.1475168,07430,,,ATM,None,apify
LibertyX Bitcoin ATM,(800) 511-8940,https://libertyx.com/,"Walgreens, 209 NY-59, Airmont, NY 10901",41.111524,-74.113749,10901,,,ATM,None,apify
Gables Animal Clinic,(305) 381-5694,https://gablesanimalclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,"1607 Ponce de Leon Blvd Ste 105, Coral Gables, FL 33134",25.7570819,-80.2585682,33134,4.7,127,Veterinarian,None,apify
Coral Gables Animal Hospital,(305) 590-5011,https://coralgablesanimalhospital.com/,"4569 Ponce de Leon Blvd, Coral Gables, FL 33146",25.728868,-80.2607207,33146,4.7,163,Veterinarian,None,apify
GoodVets Coral Gables,(305) 522-6100,https://goodvets.com/locations/miami/coral-gables,"315 Miracle Mile, Coral Gables, FL 33134",25.749712,-80.2610754,33134,4.8,128,Veterinarian,None,apify
